ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007411,axon guidance,23/230,276/7572,0.0833333333333333,2.74347826086957,5.2223023968784,9.66915410088776E-06,0.00179102485191829,0.00152827439716056,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111329099/LOC111323862/LOC111342023/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111345144/LOC111321759/LOC111331301/LOC111333767/LOC111331073/LOC111338912/LOC111327558/LOC111340622,23
GO:0008038,neuron recognition,12/230,89/7572,0.134831460674157,4.43888617489008,5.77574861839133,1.38833749986158E-05,0.00226015906797644,0.00192858476162354,LOC111327880/LOC111328024/LOC111332158/LOC111336934/LOC111335693/LOC111335321/LOC111333478/LOC111333901/LOC111345144/LOC111326544/LOC111338912/LOC111340622,12
GO:0061448,connective tissue development,13/230,104/7572,0.125,4.11521739130435,5.66156144061747,1.40790639616473E-05,0.00226015906797644,0.00192858476162354,LOC111327880/LOC111328024/LOC111320817/LOC111330631/LOC111323862/LOC111320821/LOC111322288/LOC111341087/LOC111333478/LOC111320842/LOC111325851/LOC111344472/LOC111338817,13
GO:1903034,regulation of response to wounding,13/230,107/7572,0.121495327102804,3.99983746444535,5.53105603705069,1.92307809823196E-05,0.00273953539365848,0.00233763467757534,LOC111328393/LOC111336303/LOC111342023/LOC111320952/LOC111322288/LOC111332789/LOC111322400/LOC111333901/LOC111323127/LOC111320751/LOC111327334/LOC111330961/LOC111321308,13
GO:0050900,leukocyte migration,12/230,92/7572,0.130434782608696,4.29413988657845,5.6262432307195,1.9579115868721E-05,0.00273953539365848,0.00233763467757534,LOC111320871/LOC111323862/LOC111322288/LOC111328749/LOC111333170/LOC111335693/LOC111325671/LOC111326654/LOC111323527/LOC111323636/LOC111324532/LOC111328842,12
GO:0097485,neuron projection guidance,22/230,269/7572,0.0817843866171004,2.6924842411508,5.00245826817716,2.04782546037594E-05,0.00273953539365848,0.00233763467757534,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111323862/LOC111342023/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111345144/LOC111321759/LOC111331301/LOC111333767/LOC111331073/LOC111338912/LOC111327558/LOC111340622,22
GO:0051216,cartilage development,11/230,79/7572,0.139240506329114,4.58403962575674,5.66750396998294,2.33919209435405E-05,0.0028533736354046,0.00243477239740767,LOC111327880/LOC111328024/LOC111320817/LOC111323862/LOC111320821/LOC111341087/LOC111333478/LOC111320842/LOC111325851/LOC111344472/LOC111338817,11
GO:0001501,skeletal system development,19/230,214/7572,0.088785046728972,2.92295814709468,5.05045118647045,2.47409901284732E-05,0.0028533736354046,0.00243477239740767,LOC111327880/LOC111328024/LOC111320817/LOC111330631/LOC111329099/LOC111320871/LOC111323862/LOC111320821/LOC111320822/LOC111341087/LOC111333478/LOC111320842/LOC111340883/LOC111321680/LOC111325851/LOC111331301/LOC111333767/LOC111344472/LOC111338817,19
GO:0009611,response to wounding,24/230,313/7572,0.0766773162939297,2.52435060425059,4.8747459691552,2.48840724017843E-05,0.0028533736354046,0.00243477239740767,LOC111332158/LOC111325642/LOC111329099/LOC111320871/LOC111323911/LOC111327252/LOC111320822/LOC111322288/LOC111328749/LOC111327625/LOC111333478/LOC111338776/LOC111340398/LOC111321759/LOC111327334/LOC111326819/LOC111323636/LOC111331303/LOC111328517/LOC111333893/LOC111325851/LOC111333695/LOC111325220/LOC111328207,24
GO:0030199,collagen fibril organization,6/230,21/7572,0.285714285714286,9.40621118012422,6.82717537984302,2.72268974875039E-05,0.00298010768863225,0.0025429140619908,LOC111320817/LOC111320871/LOC111320821/LOC111320822/LOC111320842/LOC111324368,6
GO:0042476,odontogenesis,10/230,69/7572,0.144927536231884,4.77126654064272,5.56964674808381,3.87998194102869E-05,0.00406217239739004,0.0034662355830151,LOC111329099/LOC111320871/LOC111336974/LOC111335693/LOC111326654/LOC111321759/LOC111333767/LOC111328842/LOC111344472/LOC111338817,10
GO:0048667,cell morphogenesis involved in neuron differentiation,30/230,458/7572,0.0655021834061135,2.15644579456996,4.51891779205646,4.92313876511432E-05,0.0048644963639816,0.00415085543910302,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111325642/LOC111323862/LOC111342023/LOC111324621/LOC111336974/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111345144/LOC111321759/LOC111326544/LOC111333893/LOC111331301/LOC111326058/LOC111333767/LOC111330060/LOC111331073/LOC111333334/LOC111338912/LOC111327558/LOC111340622,30
GO:0061564,axon development,26/230,370/7572,0.0702702702702703,2.31341950646298,4.58470204446321,5.09814316143781E-05,0.0048644963639816,0.00415085543910302,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111323862/LOC111342023/LOC111324621/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111345144/LOC111321759/LOC111328517/LOC111333893/LOC111331301/LOC111333767/LOC111331073/LOC111333334/LOC111338912/LOC111327558/LOC111340622,26
GO:0035108,limb morphogenesis,11/230,86/7572,0.127906976744186,4.21092012133468,5.30013787095608,5.25236318370106E-05,0.0048644963639816,0.00415085543910302,LOC111328024/LOC111320817/LOC111329099/LOC111323862/LOC111320821/LOC111336974/LOC111320842/LOC111340883/LOC111321680/LOC111333767/LOC111338817,11
GO:0048858,cell projection morphogenesis,31/230,484/7572,0.0640495867768595,2.10862378727991,4.46147403932471,5.58971693143831E-05,0.00498519939663091,0.00425385085776514,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111325642/LOC111323862/LOC111342023/LOC111324621/LOC111336974/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111340398/LOC111345144/LOC111321759/LOC111326544/LOC111328517/LOC111333893/LOC111331301/LOC111333767/LOC111330060/LOC111331073/LOC111333334/LOC111338912/LOC111327558/LOC111340622,31
GO:0010469,regulation of signaling receptor activity,11/230,87/7572,0.126436781609195,4.16251874062969,5.25085689989397,5.85415013961541E-05,0.00503456912006925,0.00429597784681552,LOC111336303/LOC111325642/LOC111329099/LOC111322288/LOC111328749/LOC111322400/LOC111333478/LOC111327334/LOC111323636/LOC111343646/LOC111338817,11
GO:0007409,axonogenesis,25/230,353/7572,0.0708215297450425,2.33156792708462,4.5346681306179,6.31502371076774E-05,0.00524364727432024,0.00447438340595957,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111323862/LOC111342023/LOC111324621/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111345144/LOC111321759/LOC111333893/LOC111331301/LOC111333767/LOC111331073/LOC111333334/LOC111338912/LOC111327558/LOC111340622,25
GO:0060173,limb development,12/230,104/7572,0.115384615384615,3.79866220735786,5.0862575699272,6.76158735030415E-05,0.00542730077984413,0.00463109421326095,LOC111328024/LOC111320817/LOC111329099/LOC111323862/LOC111320821/LOC111336974/LOC111335693/LOC111320842/LOC111340883/LOC111321680/LOC111333767/LOC111338817,12
GO:0042475,odontogenesis of dentin-containing tooth,8/230,47/7572,0.170212765957447,5.60370027752081,5.60319928677355,7.24695931062045E-05,0.00562925097418517,0.00480341751250632,LOC111329099/LOC111336974/LOC111335693/LOC111326654/LOC111333767/LOC111328842/LOC111344472/LOC111338817,8
GO:0050922,negative regulation of chemotaxis,5/230,16/7572,0.3125,10.2880434782609,6.58220808189479,8.22149146716739E-05,0.00608402357933055,0.0051914731713819,LOC111328749/LOC111333478/LOC111333901/LOC111323636/LOC111340622,5
GO:0032102,negative regulation of response to external stimulus,14/230,140/7572,0.1,3.29217391304348,4.84498106318517,8.33773995506264E-05,0.00608402357933055,0.0051914731713819,LOC111336303/LOC111342023/LOC111320952/LOC111322288/LOC111328749/LOC111332789/LOC111322400/LOC111333478/LOC111333901/LOC111327334/LOC111323636/LOC111324532/LOC111321308/LOC111340622,14
GO:0048812,neuron projection morphogenesis,30/230,480/7572,0.0625,2.05760869565217,4.23735274636197,0.000116226282614838,0.00800182021999594,0.00682792143269456,LOC111327880/LOC111328024/LOC111328393/LOC111336303/LOC111332158/LOC111325642/LOC111323862/LOC111342023/LOC111324621/LOC111336974/LOC111336934/LOC111335693/LOC111322400/LOC111333478/LOC111333901/LOC111331664/LOC111323777/LOC111340398/LOC111345144/LOC111321759/LOC111326544/LOC111333893/LOC111331301/LOC111333767/LOC111330060/LOC111331073/LOC111333334/LOC111338912/LOC111327558/LOC111340622,30
GO:0007155,cell adhesion,20/230,260/7572,0.0769230769230769,2.53244147157191,4.45026456426327,0.000116305526453429,0.00800182021999594,0.00682792143269456,LOC111328024/LOC111332158/LOC111323911/LOC111334934/LOC111320822/LOC111335693/LOC111335321/LOC111327625/LOC111333478/LOC111333901/LOC111323127/LOC111323777/LOC111321759/LOC111326819/LOC111333893/LOC111332138/LOC111325220/LOC111334412/LOC111324368/LOC111340622,20
GO:0007162,negative regulation of cell adhesion,12/230,111/7572,0.108108108108108,3.55910693301998,4.80711767839648,0.000127887482856403,0.00855425163106161,0.00729930896303211,LOC111330856/LOC111342023/LOC111327625/LOC111323777/LOC111345144/LOC111321759/LOC111326819/LOC111333893/LOC111325220/LOC111333767/LOC111321308/LOC111340622,12
GO:0048565,digestive tract development,15/230,165/7572,0.0909090909090909,2.99288537549407,4.58074874156123,0.00013851595757769,0.00883674004971032,0.00754035520940485,LOC111324192/LOC111333986/LOC111320822/LOC111322288/LOC111335693/LOC111326654/LOC111338776/LOC111321759/LOC111339275/LOC111320751/LOC111342546/LOC111331301/LOC111333767/LOC111343646/LOC111344472,15
GO:0008037,cell recognition,12/230,112/7572,0.107142857142857,3.52732919254658,4.76908169958622,0.000139450216731309,0.00883674004971032,0.00754035520940485,LOC111327880/LOC111328024/LOC111332158/LOC111336934/LOC111335693/LOC111335321/LOC111333478/LOC111333901/LOC111345144/LOC111326544/LOC111338912/LOC111340622,12
GO:0060326,cell chemotaxis,8/230,52/7572,0.153846153846154,5.06488294314381,5.20564018434476,0.00015216617446999,0.00916040370309337,0.00781653612014262,LOC111322288/LOC111328749/LOC111333478/LOC111323127/LOC111323527/LOC111323636/LOC111324532/LOC111340622,8
GO:0060840,artery development,8/230,52/7572,0.153846153846154,5.06488294314381,5.20564018434476,0.00015216617446999,0.00916040370309337,0.00781653612014262,LOC111320822/LOC111325671/LOC111333478/LOC111340366/LOC111340883/LOC111333767/LOC111340596/LOC111344472,8
GO:0060021,roof of mouth development,7/230,40/7572,0.175,5.76130434782609,5.34360237190864,0.000172501136466312,0.0100100898255779,0.00854156991586291,LOC111320817/LOC111329099/LOC111320821/LOC111320842/LOC111333893/LOC111333767/LOC111344472,7
GO:1905954,positive regulation of lipid localization,8/230,53/7572,0.150943396226415,4.96931911402789,5.13224356540323,0.000174594589981009,0.0100100898255779,0.00854156991586291,LOC111319860/LOC111328749/LOC111325671/LOC111331664/LOC111346320/LOC111321178/LOC111323636/LOC111340596,8
GO:0009725,response to hormone,30/230,494/7572,0.0607287449392713,1.9992958986094,4.06570301001341,0.000193724047006759,0.0108485466323785,0.00925702178108186,LOC111320817/LOC111325642/LOC111320871/LOC111320952/LOC111320821/LOC111327252/LOC111322288/LOC111328749/LOC111332789/LOC111325671/LOC111327625/LOC111320842/LOC111323127/LOC111338776/LOC111329762/LOC111339275/LOC111342143/LOC111346320/LOC111327334/LOC111325560/LOC111326819/LOC111323636/LOC111331303/LOC111333893/LOC111336999/LOC111333695/LOC111325220/LOC111326058/LOC111328842/LOC111342147,30
GO:1903317,regulation of protein maturation,8/230,55/7572,0.145454545454545,4.78861660079051,4.9908334655946,0.00022763576418836,0.0116053969176621,0.00990283912540497,LOC111327252/LOC111328749/LOC111340883/LOC111338418/LOC111327334/LOC111344634/LOC111323636/LOC111326544,8
GO:0030195,negative regulation of blood coagulation,4/230,11/7572,0.363636363636364,11.9715415019763,6.44477447991266,0.000231332280178231,0.0116053969176621,0.00990283912540497,LOC111320952/LOC111322288/LOC111327334/LOC111321308,4
GO:0050819,negative regulation of coagulation,4/230,11/7572,0.363636363636364,11.9715415019763,6.44477447991266,0.000231332280178231,0.0116053969176621,0.00990283912540497,LOC111320952/LOC111322288/LOC111327334/LOC111321308,4
GO:1900047,negative regulation of hemostasis,4/230,11/7572,0.363636363636364,11.9715415019763,6.44477447991266,0.000231332280178231,0.0116053969176621,0.00990283912540497,LOC111320952/LOC111322288/LOC111327334/LOC111321308,4
GO:0007584,response to nutrient,14/230,154/7572,0.0909090909090909,2.99288537549407,4.42214131725271,0.00023133681563446,0.0116053969176621,0.00990283912540497,LOC111320817/LOC111320821/LOC111327252/LOC111327625/LOC111320842/LOC111331664/LOC111338776/LOC111346320/LOC111326819/LOC111331303/LOC111333893/LOC111328120/LOC111325220/LOC111326058,14
GO:0042472,inner ear morphogenesis,9/230,70/7572,0.128571428571429,4.2327950310559,4.8091908375718,0.000243690127478438,0.0119756291217975,0.0102187567956586,LOC111320817/LOC111330631/LOC111323862/LOC111320821/LOC111320842/LOC111333893/LOC111331301/LOC111326058/LOC111344472,9
GO:0006869,lipid transport,11/230,102/7572,0.107843137254902,3.55038363171356,4.58964028044353,0.000249616762481346,0.0120215432811016,0.0102579351655492,LOC111337480/LOC111325671/LOC111337489/LOC111331664/LOC111323127/LOC111342143/LOC111346320/LOC111321178/LOC111331303/LOC111334900/LOC111342147,11
GO:0050808,synapse organization,17/230,214/7572,0.0794392523364486,2.61527834213734,4.24236192132054,0.000260841587056832,0.0123158145418206,0.0105090356642917,LOC111332158/LOC111342023/LOC111321843/LOC111322288/LOC111336974/LOC111335693/LOC111335321/LOC111323777/LOC111321759/LOC111320751/LOC111322311/LOC111341777/LOC111327210/LOC111326544/LOC111333893/LOC111326058/LOC111343646,17
GO:0055123,digestive system development,15/230,176/7572,0.0852272727272727,2.80583003952569,4.29010682913845,0.000282787405764722,0.0130952321746433,0.0111741096366951,LOC111324192/LOC111333986/LOC111320822/LOC111322288/LOC111335693/LOC111326654/LOC111338776/LOC111321759/LOC111339275/LOC111320751/LOC111342546/LOC111331301/LOC111333767/LOC111343646/LOC111344472,15
GO:0061045,negative regulation of wound healing,5/230,21/7572,0.238095238095238,7.83850931677019,5.55395307610992,0.000338208829995739,0.0153218037881696,0.0130740343567525,LOC111320952/LOC111322288/LOC111332789/LOC111327334/LOC111321308,5
GO:0007419,ventral cord development,6/230,32/7572,0.1875,6.17282608695652,5.18979907970292,0.000343595267674899,0.0153218037881696,0.0130740343567525,LOC111324192/LOC111327625/LOC111339275/LOC111326819/LOC111325851/LOC111325220,6
GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,12/230,125/7572,0.096,3.16048695652174,4.3107151843871,0.000392814308911631,0.0171981246519856,0.0146750915023063,LOC111327880/LOC111328024/LOC111325642/LOC111336934/LOC111335693/LOC111333901/LOC111331664/LOC111321680/LOC111326544/LOC111333893/LOC111331301/LOC111343646,12
GO:0048608,reproductive structure development,21/230,308/7572,0.0681818181818182,2.24466403162055,3.94705275409879,0.000418067231144758,0.0179768909392246,0.0153396096841084,LOC111330631/LOC111332158/LOC111324192/LOC111325642/LOC111329099/LOC111323862/LOC111330856/LOC111320816/LOC111327252/LOC111322288/LOC111326654/LOC111333901/LOC111321759/LOC111329762/LOC111339275/LOC111331622/LOC111331303/LOC111333695/LOC111333767/LOC111343646/LOC111328842,21
GO:0048705,skeletal system morphogenesis,11/230,109/7572,0.100917431192661,3.32237734343837,4.32237721452614,0.000446213026013876,0.0188505432744107,0.0160850937539997,LOC111327880/LOC111328024/LOC111320817/LOC111330631/LOC111323862/LOC111320821/LOC111320842/LOC111321680/LOC111333767/LOC111344472/LOC111338817,11
GO:0015718,monocarboxylic acid transport,8/230,61/7572,0.131147540983607,4.3176051318603,4.6044109883117,0.000470781174207368,0.0188582182040948,0.0160916427410356,LOC111330589/LOC111331664/LOC111342077/LOC111330251/LOC111346320/LOC111331303/LOC111334900/LOC111328842,8
GO:0061458,reproductive system development,21/230,311/7572,0.067524115755627,2.22301132392003,3.89803563799612,0.000475699054833046,0.0188582182040948,0.0160916427410356,LOC111330631/LOC111332158/LOC111324192/LOC111325642/LOC111329099/LOC111323862/LOC111330856/LOC111320816/LOC111327252/LOC111322288/LOC111326654/LOC111333901/LOC111321759/LOC111329762/LOC111339275/LOC111331622/LOC111331303/LOC111333695/LOC111333767/LOC111343646/LOC111328842,21
GO:0007414,axonal defasciculation,4/230,13/7572,0.307692307692308,10.1297658862876,5.83085840965069,0.000477720643874494,0.0188582182040948,0.0160916427410356,LOC111327880/LOC111336934/LOC111335693/LOC111345144,4
GO:0099054,presynapse assembly,4/230,13/7572,0.307692307692308,10.1297658862876,5.83085840965069,0.000477720643874494,0.0188582182040948,0.0160916427410356,LOC111336974/LOC111335321/LOC111323777/LOC111333893,4
GO:0043627,response to estrogen,7/230,47/7572,0.148936170212766,4.90323774283071,4.75066090716801,0.000485744020841274,0.0188656710029966,0.0160980021847566,LOC111322288/LOC111328749/LOC111327625/LOC111326819/LOC111323636/LOC111334900/LOC111325220,7
GO:0042471,ear morphogenesis,9/230,78/7572,0.115384615384615,3.79866220735786,4.39718047801542,0.000553654134034598,0.0211618913453224,0.0180573578886472,LOC111320817/LOC111330631/LOC111323862/LOC111320821/LOC111320842/LOC111333893/LOC111331301/LOC111326058/LOC111344472,9
GO:0022617,extracellular matrix disassembly,6/230,35/7572,0.171428571428571,5.64372670807453,4.87343040314593,0.000570329992456318,0.021458665966169,0.0183105944946502,LOC111327880/LOC111335366/LOC111327252/LOC111336934/LOC111326544/LOC111328842,6
GO:0060174,limb bud formation,4/230,14/7572,0.285714285714286,9.40621118012422,5.57178334943917,0.000652965318782162,0.0241898536558069,0.0206411061095187,LOC111320817/LOC111320821/LOC111320842/LOC111340883,4
GO:0048844,artery morphogenesis,6/230,36/7572,0.166666666666667,5.48695652173913,4.77601869145144,0.000667265010113067,0.0243450627932161,0.02077354545041,LOC111320822/LOC111325671/LOC111333478/LOC111340883/LOC111340596/LOC111344472,6
GO:0035272,exocrine system development,11/230,115/7572,0.0956521739130435,3.1490359168242,4.11001941642729,0.000705389145900625,0.0253518964675926,0.0216326726284057,LOC111324192/LOC111329099/LOC111322288/LOC111335693/LOC111326654/LOC111333478/LOC111333901/LOC111338776/LOC111339275/LOC111333893/LOC111325851,11
GO:0032101,regulation of response to external stimulus,24/230,390/7572,0.0615384615384615,2.02595317725753,3.68188733380799,0.000727089249802254,0.0257475134341739,0.0219702510156966,LOC111328393/LOC111336303/LOC111342023/LOC111320952/LOC111327252/LOC111322288/LOC111328749/LOC111332789/LOC111322400/LOC111333478/LOC111333901/LOC111323777/LOC111338418/LOC111320751/LOC111327334/LOC111323636/LOC111331303/LOC111333893/LOC111324532/LOC111334113/LOC111321502/LOC111321308/LOC111338817/LOC111340622,24
GO:0048568,embryonic organ development,20/230,300/7572,0.0666666666666667,2.19478260869565,3.73728257200161,0.000762785616052344,0.0266201125138267,0.0227148363468219,LOC111327880/LOC111320817/LOC111330631/LOC111323862/LOC111330856/LOC111320821/LOC111327252/LOC111322288/LOC111341087/LOC111326654/LOC111320842/LOC111340398/LOC111321759/LOC111339275/LOC111321680/LOC111333893/LOC111331301/LOC111326058/LOC111333767/LOC111344472,20
GO:0048841,regulation of axon extension involved in axon guidance,5/230,25/7572,0.2,6.58434782608696,4.94981128231356,0.000799640585159699,0.0275076361294936,0.0234721567252892,LOC111342023/LOC111333478/LOC111333901/LOC111323777/LOC111340622,5
GO:0060562,epithelial tube morphogenesis,27/230,465/7572,0.0580645161290323,1.91158485273492,3.59098647898191,0.00082818410494924,0.0280882721791235,0.023967611161763,LOC111327880/LOC111332158/LOC111329099/LOC111330856/LOC111336828/LOC111322288/LOC111336934/LOC111335693/LOC111327625/LOC111333478/LOC111340398/LOC111321759/LOC111340883/LOC111329762/LOC111339275/LOC111320751/LOC111326819/LOC111333893/LOC111325851/LOC111325220/LOC111331301/LOC111334412/LOC111333767/LOC111343646/LOC111344472/LOC111327558/LOC111340622,27
GO:0007548,sex differentiation,19/230,281/7572,0.0676156583629893,2.22602506575894,3.70674159232823,0.000871677616357904,0.0291527736137477,0.0248759460106817,LOC111330631/LOC111332158/LOC111324192/LOC111325642/LOC111329099/LOC111323862/LOC111320816/LOC111327252/LOC111322288/LOC111335693/LOC111326654/LOC111333901/LOC111321759/LOC111329762/LOC111339275/LOC111331622/LOC111331303/LOC111333767/LOC111343646,19
GO:0050920,regulation of chemotaxis,11/230,119/7572,0.092436974789916,3.04318597004019,3.97602557140006,0.000939807640949767,0.0308853999426743,0.0263543891799704,LOC111342023/LOC111322288/LOC111328749/LOC111333478/LOC111333901/LOC111323777/LOC111323636/LOC111333893/LOC111321502/LOC111338817/LOC111340622,11
GO:0030155,regulation of cell adhesion,19/230,283/7572,0.0671378091872792,2.21029343985251,3.67268154729567,0.000949136044749959,0.0308853999426743,0.0263543891799704,LOC111329099/LOC111330856/LOC111342023/LOC111335693/LOC111327625/LOC111333478/LOC111323127/LOC111323777/LOC111345144/LOC111321759/LOC111326819/LOC111331622/LOC111328517/LOC111333893/LOC111325220/LOC111333767/LOC111321308/LOC111325968/LOC111340622,19
GO:0072001,renal system development,15/230,198/7572,0.0757575757575758,2.49407114624506,3.77038464583047,0.000981375313245625,0.0315086900572729,0.0268862401607784,LOC111328024/LOC111330631/LOC111324192/LOC111336828/LOC111322288/LOC111336974/LOC111335693/LOC111326654/LOC111333478/LOC111321759/LOC111340883/LOC111339275/LOC111320751/LOC111330961/LOC111333767,15
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,7/230,53/7572,0.132075471698113,4.34815422477441,4.32909082954506,0.00102017733936172,0.0319037277036757,0.0272233242164605,LOC111332158/LOC111321843/LOC111341777/LOC111333893/LOC111332138/LOC111334412/LOC111342215,7
GO:0070613,regulation of protein processing,7/230,53/7572,0.132075471698113,4.34815422477441,4.32909082954506,0.00102017733936172,0.0319037277036757,0.0272233242164605,LOC111327252/LOC111328749/LOC111338418/LOC111327334/LOC111344634/LOC111323636/LOC111326544,7
GO:0072359,circulatory system development,27/230,474/7572,0.0569620253164557,1.87528893780958,3.48342098726875,0.00110505107255904,0.0335369506282006,0.0286169468553277,LOC111327880/LOC111320817/LOC111324192/LOC111320871/LOC111320821/LOC111320822/LOC111322288/LOC111335693/LOC111325671/LOC111335321/LOC111326654/LOC111333478/LOC111320842/LOC111340366/LOC111323127/LOC111321759/LOC111340883/LOC111320751/LOC111333893/LOC111325851/LOC111332138/LOC111333767/LOC111324368/LOC111321502/LOC111340596/LOC111344472/LOC111340622,27
GO:0030517,negative regulation of axon extension,4/230,16/7572,0.25,8.2304347826087,5.12403138218421,0.00113170792608018,0.0335369506282006,0.0286169468553277,LOC111342023/LOC111333478/LOC111333901/LOC111340622,4
GO:0048147,negative regulation of fibroblast proliferation,4/230,16/7572,0.25,8.2304347826087,5.12403138218421,0.00113170792608018,0.0335369506282006,0.0286169468553277,LOC111322266/LOC111329755/LOC111322261/LOC111336999,4
